order,hmax,C_w,ndof,res,L2_error_u,L2_error_curl_u,L2_error_p,L2_error_grad_p,L2_error_gamma_p_u,L2_error_u_n,L2_error_p_Gamma,HT_error_u,HT_error_gamma_n,HT_error_gamma_p
1,0.10825317547305482,79.43282347242814,4913,86805.32124840867,45.86096882057106,1663.9151221423392,0.3024765925771096,0.6074247250198084,160.90685327584922,0.780061850104795,0.7633941821358555,2564.6311042377133,1897.23161875912,455.1133083629673
1,0.10825317547305482,89.12509381337459,4913,608.0082502205581,0.5854445928464516,1.4009243339575639,0.3024765925771096,0.6074247250198084,1.2431687437323582,0.780061850104795,0.7633941821358555,3.9564706190128454,0.992258633219978,3.516212195409247
2,0.10825317547305482,10.0,26337,5.061932275167925e-09,0.1393397451116437,8.406312203064768,0.7013827952963052,38.04699202504309,1.1702955290401695,0.780061850104795,5.762397754908175,24.516300619876496,22.790497200848034,3.310095618306408
2,0.10825317547305482,11.220184543019636,26337,4.438720947988661e-09,0.18209523332933264,14.765310946756554,1.2550472848172858,94.7814263281834,1.6329404044958589,0.780061850104795,13.721220835276377,50.97450750315976,48.569752874028495,4.618652933170103
2,0.10825317547305482,12.589254117941675,26337,2.9007363184793358e-09,0.09876406076122397,5.695307323478849,0.572571509966181,31.976379754975888,0.8195110023415578,0.780061850104795,4.591103069256695,16.083451472313822,14.86130361543135,2.3179271480508006
2,0.10825317547305482,14.12537544622754,26337,1.9241580052919577e-09,0.08854731523942345,5.0635782899028925,0.5478323626212485,31.0866366977687,0.7339843685479321,0.780061850104795,4.4034047227568545,14.21602411255431,13.120130007645956,2.0760212971406755
2,0.10825317547305482,15.848931924611133,26337,4.341114317751154e-09,0.08130218610109922,4.6269838649289206,0.5330202750959383,30.731637214253368,0.6733198253958749,0.780061850104795,4.292515046071239,12.954864361030541,11.94931145224497,1.904436057779061
2,0.10825317547305482,17.78279410038923,26337,3.007555398702102e-09,0.07585615358928999,4.300434165662319,0.5237994138529558,30.627324708109633,0.6276671075292118,0.780061850104795,4.227152174715673,12.016126032581056,11.078631173509041,1.7753106722466063
2,0.10825317547305482,19.952623149688797,26337,2.682868656116319e-09,0.07163046844379341,4.047185206951557,0.5183496336754015,30.685740805442794,0.5921941199834957,0.780061850104795,4.193516157157275,11.288916941544429,10.404290253725508,1.674977912076519
2,0.10825317547305482,22.3872113856834,26337,3.1223934545234677e-09,0.0682767822940472,3.845891538709323,0.5155925680042915,30.859460275787676,0.563992755922292,0.780061850104795,4.182903548875464,10.710620502035212,9.867985886807807,1.595212409010968
2,0.10825317547305482,25.118864315095795,26337,3.5181639842425793e-09,0.06556897452632227,3.682914320866828,0.5148179409005423,31.11804028853244,0.541175343226251,0.780061850104795,4.1893404090258635,10.241713203141813,9.43300408847651,1.530675020024958
2,0.10825317547305482,28.183829312644534,26337,2.3384540922409677e-09,0.0633529002018622,3.549042093458154,0.5155273662599028,31.439959466048375,0.522455371238142,0.780061850104795,4.208507207611546,9.855686378197673,9.074754194731923,1.4777269434793012
2,0.10825317547305482,31.622776601683793,26337,2.741161670710442e-09,0.06151950861670705,3.4378000579651182,0.5173543842361676,31.808957267297057,0.5069231395043905,0.780061850104795,4.237154510200389,9.533995862551372,8.776050060462357,1.433795157935715
2,0.10825317547305482,35.48133892335755,26337,4.413594577911241e-09,0.059989307575252865,3.3444915944519256,0.5200195256991694,32.21214455981354,0.4939160471544119,0.780061850104795,4.2727622610471405,9.263241087276944,8.524481697178995,1.397005545118957
2,0.10825317547305482,39.810717055349734,26337,1.406999302600752e-09,0.058702888525851614,3.265620425437155,0.5233035806746238,32.638957412098314,0.48293944830228136,0.780061850104795,4.3133318679664345,9.033479158573822,8.310847058538732,1.365959035188133
2,0.10825317547305482,44.6683592150963,26337,1.0316687716536421e-09,0.05761490283857915,3.1985260592029148,0.5270310251714638,33.08055175761052,0.47361630206170596,0.780061850104795,4.35725443539417,8.837166989011411,8.128169089691413,1.3395891954733141
2,0.10825317547305482,50.11872336272725,26337,3.6009215644651196e-09,0.056690100239330174,3.1411453647390544,0.5310593832862217,33.52944137495408,0.46565402877557716,0.780061850104795,4.4032241234401495,8.668471867304252,7.9710555855695215,1.3170684857361854
2,0.10825317547305482,56.23413251903491,26337,1.9820202373770715e-09,0.05590064809275449,3.091851945737805,0.5352721647395786,33.979273726681534,0.45882205475138044,0.780061850104795,4.45017887253917,8.52280805251368,7.835269130014741,1.2977447450905861
2,0.10825317547305482,63.09573444801933,26337,2.493253915024474e-09,0.055224271975196526,3.0493451729040038,0.5395739993468622,34.42468405420702,0.4529362153896466,0.780061850104795,4.497258010244056,8.396517117234461,7.717430548737787,1.2810970773879593
2,0.10825317547305482,70.79457843841381,26337,2.1868741218181062e-09,0.054642937543399855,3.0125718294720563,0.5438871371292548,34.86119278958681,0.4478476825627266,0.780061850104795,4.543770424307985,8.286642493617009,7.614809818009422,1.2667045331151372
2,0.10825317547305482,79.43282347242814,26337,8.825659582532318e-10,0.05414189742388397,2.9806696997692215,0.5481488047242545,35.28512558285855,0.4434349490855031,0.780061850104795,4.58916946565568,8.190767341439065,7.525175745777773,1.2542234380538828
2,0.10825317547305482,89.12509381337459,26337,1.1149281237930763e-09,0.05370898938183831,2.952926231287009,0.5523091033018349,35.69354382585796,0.4395979231249948,0.780061850104795,4.63303224710632,8.106895918283268,7.4466860263333325,1.2433706897488257
1,0.08660254037844395,10.0,9261,75.78552666568164,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
1,0.08660254037844395,11.220184543019636,9261,85.76246403882656,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
1,0.08660254037844395,12.589254117941675,9261,97.12084934810186,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
1,0.08660254037844395,14.12537544622754,9261,110.00742468363191,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
1,0.08660254037844395,15.848931924611133,9261,124.58964916423454,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
1,0.08660254037844395,17.78279410038923,9261,141.05798550672836,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
1,0.08660254037844395,19.952623149688797,9261,159.62841748003373,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
1,0.08660254037844395,22.3872113856834,9261,180.54527007113552,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
1,0.08660254037844395,25.118864315095795,9261,204.08439209310683,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
1,0.08660254037844395,28.183829312644534,9261,230.556755562648,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
1,0.08660254037844395,31.622776601683793,9261,260.3125255789334,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
1,0.08660254037844395,35.48133892335755,9261,293.7456571803355,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
1,0.08660254037844395,39.810717055349734,9261,331.2990807559071,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
1,0.08660254037844395,44.6683592150963,9261,373.47054444913266,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
1,0.08660254037844395,50.11872336272725,9261,420.8191902934782,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
1,0.08660254037844395,56.23413251903491,9261,473.97295042812516,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
1,0.08660254037844395,63.09573444801933,9261,533.6368606436909,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
1,0.08660254037844395,70.79457843841381,9261,600.6024007665746,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
1,0.08660254037844395,79.43282347242814,9261,675.7579851263075,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
1,0.08660254037844395,89.12509381337459,9261,760.1007417228368,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
2,0.08660254037844395,10.0,50321,76.99008689673366,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
2,0.08660254037844395,11.220184543019636,50321,87.02729384985203,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
2,0.08660254037844395,12.589254117941675,50321,98.4721790129668,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
2,0.08660254037844395,14.12537544622754,50321,111.47257358820744,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
2,0.08660254037844395,15.848931924611133,50321,126.19727781824832,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
2,0.08660254037844395,17.78279410038923,50321,142.83843170171446,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
2,0.08660254037844395,19.952623149688797,50321,161.61409275200606,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
2,0.08660254037844395,22.3872113856834,50321,182.771103630956,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
2,0.08660254037844395,25.118864315095795,50321,206.588317159443,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
2,0.08660254037844395,28.183829312644534,50321,233.38023826994544,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
2,0.08660254037844395,31.622776601683793,50321,263.5011401121379,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
2,0.08660254037844395,35.48133892335755,50321,297.3497131449847,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
2,0.08660254037844395,39.810717055349734,50321,335.3743104856565,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
2,0.08660254037844395,44.6683592150963,50321,378.0788592931762,0.5852941555187707,1.3590234619067691,0.3024765928332598,0.6074247242779125,1.2419489697047466,0.780061850104804,0.763394182135926,4.276169255780903,0.8195956637767664,3.9273874819664325
